Id,Unique visitors total,Daily-Visitors,Weekday-Visitors-Per_day,Weekend-Visitors-Per_day,Weekday-Morning,Weekday-Afternoon,Weekday-Night,Weekend-Morning,Weekend-Afternoon,Weekend-Night,Weekday-Morning-Per_day,Weekday-Afternoon-Per_day,Weekday-Night-Per_day,Weekend-Morning-Per_day,Weekend-Afternoon-Per_day,Weekend-Night-Per_day
559,0.306100218,-0.003700962,-0.048598794,0.098865478,-0.098360656,0.039577836,-0.118357488,0.043731778,0.189380531,0,-0.098360656,0.039577836,-0.118357488,0.043731778,0.189380531,0
560,0.110251451,-0.439601494,-0.542702214,-0.211211211,-0.590425532,-0.49862259,-0.537414966,-0.259036145,-0.127725857,-0.242774566,-0.590425532,-0.49862259,-0.537414966,-0.259036145,-0.127725857,-0.242774566
561,-0.325077399,-0.737559332,-0.795149415,-0.59853633,-0.845397048,-0.779898219,-0.765865681,-0.59338843,-0.594548552,-0.606102635,-0.845397048,-0.779898219,-0.765865681,-0.59338843,-0.594548552,-0.606102635
562,-0.152941176,-0.482014388,-0.5,-0.450980392,-0.473684211,-0.533333333,-0.487179487,0,-0.636363636,-0.391304348,-0.473684211,-0.533333333,-0.487179487,0,-0.636363636,-0.391304348
563,0.085714286,-0.05785124,-0.019047619,-0.3125,0.012987013,-0.103448276,0.013333333,-0.5,-0.066666667,-0.538461538,0.012987013,-0.103448276,0.013333333,-0.5,-0.066666667,-0.538461538
564,-0.288888889,-0.674887892,-0.751124438,-0.448888889,-0.752475248,-0.833333333,-0.678714859,-0.220338983,-0.489795918,-0.588235294,-0.752475248,-0.833333333,-0.678714859,-0.220338983,-0.489795918,-0.588235294
565,0.051175657,-0.520682863,-0.536471113,-0.476693599,-0.532064834,-0.495158167,-0.582838284,-0.547717842,-0.31372549,-0.603883495,-0.532064834,-0.495158167,-0.582838284,-0.547717842,-0.31372549,-0.603883495
566,-0.358399448,-0.654467364,-0.65470115,-0.653923541,-0.65750643,-0.65781631,-0.649467257,-0.662404092,-0.633080955,-0.667258733,-0.65750643,-0.65781631,-0.649467257,-0.662404092,-0.633080955,-0.667258733
567,-0.108589951,-0.480799579,-0.481702763,-0.478647687,-0.498765432,-0.420183486,-0.550128535,-0.564912281,-0.37360179,-0.535714286,-0.498765432,-0.420183486,-0.550128535,-0.564912281,-0.37360179,-0.535714286
568,-0.185468451,-0.513052209,-0.571524513,-0.339960239,-0.599164927,-0.495454545,-0.607017544,-0.467741935,-0.178571429,-0.470967742,-0.599164927,-0.495454545,-0.607017544,-0.467741935,-0.178571429,-0.470967742
569,-0.153488372,-0.371663244,-0.38135812,-0.346361186,-0.401446655,-0.337164751,-0.420482931,-0.421965318,-0.255474453,-0.426048565,-0.401446655,-0.337164751,-0.420482931,-0.421965318,-0.255474453,-0.426048565
570,-0.249011858,-0.579835082,-0.572460031,-0.599451303,-0.5949166,-0.55538695,-0.568024596,-0.641025641,-0.551934827,-0.609665428,-0.5949166,-0.55538695,-0.568024596,-0.641025641,-0.551934827,-0.609665428
571,-0.104341203,-0.321198133,-0.310689628,-0.341689879,-0.32145749,-0.303399077,-0.309443099,-0.409795412,-0.291473421,-0.356793744,-0.32145749,-0.303399077,-0.309443099,-0.409795412,-0.291473421,-0.356793744
572,-0.24641264,-0.451821973,-0.452069578,-0.451272188,-0.470639309,-0.458598992,-0.429130169,-0.456929638,-0.437890354,-0.460634656,-0.470639309,-0.458598992,-0.429130169,-0.456929638,-0.437890354,-0.460634656
573,-0.145988601,-0.47081512,-0.458100277,-0.499903931,-0.48086099,-0.437928946,-0.45668121,-0.525809274,-0.471689601,-0.504587156,-0.48086099,-0.437928946,-0.45668121,-0.525809274,-0.471689601,-0.504587156
574,-0.251490817,-0.524137391,-0.542800877,-0.479793215,-0.559215208,-0.538454217,-0.532405745,-0.487774451,-0.458212013,-0.494572297,-0.559215208,-0.538454217,-0.532405745,-0.487774451,-0.458212013,-0.494572297
575,-0.252606255,-0.448832964,-0.436637589,-0.482587065,-0.435346298,-0.432973362,-0.442043222,-0.439342678,-0.472299721,-0.533687943,-0.435346298,-0.432973362,-0.442043222,-0.439342678,-0.472299721,-0.533687943
576,-0.256166983,-0.559039334,-0.558431982,-0.560759163,-0.571257485,-0.5493727,-0.554827129,-0.570108759,-0.535496733,-0.576794025,-0.571257485,-0.5493727,-0.554827129,-0.570108759,-0.535496733,-0.576794025
577,-0.317914831,-0.529763533,-0.520073043,-0.553071139,-0.558641699,-0.49677319,-0.509281412,-0.584716852,-0.515312916,-0.564116881,-0.558641699,-0.49677319,-0.509281412,-0.584716852,-0.515312916,-0.564116881
578,-0.287996241,-0.558192917,-0.579731212,-0.515102041,-0.605396024,-0.572829242,-0.562518132,-0.518704075,-0.503880266,-0.524390244,-0.605396024,-0.572829242,-0.562518132,-0.518704075,-0.503880266,-0.524390244
579,-0.134218483,-0.411974834,-0.425074322,-0.382431512,-0.448976629,-0.423726378,-0.404856455,-0.384018881,-0.366983373,-0.397166433,-0.448976629,-0.423726378,-0.404856455,-0.384018881,-0.366983373,-0.397166433
580,-0.062558466,-0.310842763,-0.3062954,-0.321328867,-0.318291304,-0.30671775,-0.295151089,-0.337148423,-0.303184713,-0.328678726,-0.318291304,-0.30671775,-0.295151089,-0.337148423,-0.303184713,-0.328678726
581,-0.174410506,-0.288232676,-0.307819757,-0.239703903,-0.318193683,-0.339183011,-0.26152015,-0.231522499,-0.245426553,-0.24039604,-0.318193683,-0.339183011,-0.26152015,-0.231522499,-0.245426553,-0.24039604
582,-0.204963235,-0.469806706,-0.471033167,-0.466909148,-0.484187681,-0.470470365,-0.459658614,-0.469372129,-0.453512162,-0.478290993,-0.484187681,-0.470470365,-0.459658614,-0.469372129,-0.453512162,-0.478290993
583,-0.147495362,-0.378225881,-0.396542693,-0.334173228,-0.415543387,-0.39464786,-0.381508834,-0.321091558,-0.308240535,-0.373280485,-0.415543387,-0.39464786,-0.381508834,-0.321091558,-0.308240535,-0.373280485
584,-0.37712207,-0.630721304,-0.622336558,-0.651669694,-0.628924344,-0.618108156,-0.620078431,-0.676740542,-0.60791226,-0.675174014,-0.628924344,-0.618108156,-0.620078431,-0.676740542,-0.60791226,-0.675174014
585,-0.313494402,-0.596329481,-0.59939985,-0.589418883,-0.615857284,-0.570961887,-0.612938798,-0.597893729,-0.573580533,-0.599011939,-0.615857284,-0.570961887,-0.612938798,-0.597893729,-0.573580533,-0.599011939
586,-0.161851507,-0.522683428,-0.517480035,-0.534903105,-0.557386364,-0.453412925,-0.544778034,-0.577443609,-0.486443381,-0.556675063,-0.557386364,-0.453412925,-0.544778034,-0.577443609,-0.486443381,-0.556675063
587,-0.261657033,-0.500191187,-0.498356259,-0.504622617,-0.505940462,-0.496092489,-0.493373914,-0.514939075,-0.474282205,-0.525071525,-0.505940462,-0.496092489,-0.493373914,-0.514939075,-0.474282205,-0.525071525
588,-0.290909091,-0.531060661,-0.531279114,-0.530538131,-0.541635489,-0.521524952,-0.530715397,-0.539443452,-0.509975669,-0.542675471,-0.541635489,-0.521524952,-0.530715397,-0.539443452,-0.509975669,-0.542675471
589,-0.143315937,-0.526401165,-0.525262864,-0.529209228,-0.539602492,-0.513273106,-0.52388514,-0.567925263,-0.473521214,-0.5567753,-0.539602492,-0.513273106,-0.52388514,-0.567925263,-0.473521214,-0.5567753
590,0.130434783,0.056943057,-0.020186335,0.196078431,0.032967033,-0.139097744,0.091836735,0.321428571,0.153605016,0.162995595,0.032967033,-0.139097744,0.091836735,0.321428571,0.153605016,0.162995595
591,-0.135954682,-0.46201902,-0.469790882,-0.444966955,-0.483649838,-0.459254691,-0.467366721,-0.467581047,-0.40152726,-0.470621576,-0.483649838,-0.459254691,-0.467366721,-0.467581047,-0.40152726,-0.470621576
592,-0.086217489,-0.418727827,-0.444139944,-0.358873334,-0.457851611,-0.467717225,-0.410547264,-0.379634754,-0.32776002,-0.370998117,-0.457851611,-0.467717225,-0.410547264,-0.379634754,-0.32776002,-0.370998117
593,-0.318032787,-0.500417711,-0.521088435,-0.467532468,-0.485981308,-0.585454545,-0.479674797,-0.436619718,-0.420118343,-0.549668874,-0.485981308,-0.585454545,-0.479674797,-0.436619718,-0.420118343,-0.549668874
594,-0.218116806,-0.553855326,-0.57688852,-0.494963775,-0.596777705,-0.569335742,-0.565910484,-0.501473188,-0.47027027,-0.51530877,-0.596777705,-0.569335742,-0.565910484,-0.501473188,-0.47027027,-0.51530877
595,-0.330012453,-0.593709959,-0.595607277,-0.589049919,-0.608034084,-0.600997506,-0.578987008,-0.598524763,-0.5641805,-0.605244997,-0.608034084,-0.600997506,-0.578987008,-0.598524763,-0.5641805,-0.605244997
596,-0.071962249,-0.371150407,-0.389617798,-0.328749181,-0.404073899,-0.377036154,-0.390100671,-0.379391101,-0.238013699,-0.389534884,-0.404073899,-0.377036154,-0.390100671,-0.379391101,-0.238013699,-0.389534884
597,-0.157315732,-0.464139565,-0.468102202,-0.456088802,-0.452631579,-0.453379378,-0.493902439,-0.445833333,-0.480392157,-0.442289935,-0.452631579,-0.453379378,-0.493902439,-0.445833333,-0.480392157,-0.442289935
598,-0.098970705,-0.566597938,-0.571923744,-0.553314121,-0.649884527,-0.489004398,-0.589016829,-0.655083655,-0.424381302,-0.621145374,-0.649884527,-0.489004398,-0.589016829,-0.655083655,-0.424381302,-0.621145374
599,-0.148725212,-0.538982114,-0.593737769,-0.407650786,-0.631822387,-0.564803805,-0.586493219,-0.411042945,-0.386947924,-0.426388889,-0.631822387,-0.564803805,-0.586493219,-0.411042945,-0.386947924,-0.426388889
600,-0.296925859,-0.626573909,-0.622988318,-0.635093168,-0.637171512,-0.600486322,-0.631742243,-0.627721558,-0.627262443,-0.649843171,-0.637171512,-0.600486322,-0.631742243,-0.627721558,-0.627262443,-0.649843171
601,-0.093939394,-0.108108108,-0.181303116,0,-0.211764706,-0.175324675,-0.166666667,0.023255814,-0.049586777,0.066666667,-0.211764706,-0.175324675,-0.166666667,0.023255814,-0.049586777,0.066666667
602,-0.285259809,-0.538365174,-0.551753274,-0.5,-0.562742561,-0.578167116,-0.518779343,-0.478431373,-0.497418244,-0.52228164,-0.562742561,-0.578167116,-0.518779343,-0.478431373,-0.497418244,-0.52228164
603,-0.259911894,-0.573724387,-0.579411765,-0.561470215,-0.598499062,-0.568202349,-0.572942135,-0.6,-0.554307116,-0.529865125,-0.598499062,-0.568202349,-0.572942135,-0.6,-0.554307116,-0.529865125
604,-0.46419295,-0.790752016,-0.797818046,-0.774036331,-0.811091854,-0.772122945,-0.809626244,-0.778568886,-0.760890302,-0.783344177,-0.811091854,-0.772122945,-0.809626244,-0.778568886,-0.760890302,-0.783344177
605,-0.110862262,-0.375658098,-0.43062201,0.155115512,-0.427698574,-0.415532426,-0.461870504,0.365853659,0.050847458,0.106796117,-0.427698574,-0.415532426,-0.461870504,0.365853659,0.050847458,0.106796117
606,0.175600739,-0.528846154,-0.594545455,-0.40070922,-0.622418879,-0.514739229,-0.675,-0.513513514,-0.193415638,-0.595375723,-0.622418879,-0.514739229,-0.675,-0.513513514,-0.193415638,-0.595375723
