Name,Unique visitors total,Daily-Visitors,Weekday-Visitors-Per_day,Weekend-Visitors-Per_day,Weekday-Morning,Weekday-Afternoon,Weekday-Night,Weekend-Morning,Weekend-Afternoon,Weekend-Night,Weekday-Morning-Per_day,Weekday-Afternoon-Per_day,Weekday-Night-Per_day,Weekend-Morning-Per_day,Weekend-Afternoon-Per_day,Weekend-Night-Per_day,Morning,Afternoon,Night
356,0.352521871,0.194544635,0.188072233,0.210575818,0.173998946,0.189226354,0.200619675,0.203056027,0.222869955,0.204788045,0.173998946,0.189226354,0.200619675,0.203056027,0.222869955,0.204788045,0.182120148,0.198838401,0.20185941
357,0.361335858,0.226199942,0.22993463,0.216832222,0.223297674,0.23171609,0.234377484,0.210138455,0.222801932,0.216650149,0.223297674,0.23171609,0.234377484,0.210138455,0.222801932,0.216650149,0.219672736,0.229107769,0.229302616
358,0.307478609,0.182151751,0.183399817,0.179240538,0.180419522,0.183843551,0.185697368,0.179286073,0.185081627,0.173191095,0.180419522,0.183843551,0.185697368,0.179286073,0.185081627,0.173191095,0.180085374,0.18423213,0.182049409
359,0.405334826,0.290045421,0.292778826,0.283668904,0.277436259,0.303651874,0.296330191,0.280105973,0.295565457,0.274587459,0.277436259,0.303651874,0.296330191,0.280105973,0.295565457,0.274587459,0.278223801,0.301135613,0.289943123
360,0.456698064,0.229792401,0.226843499,0.237364621,0.213876917,0.244853356,0.221827057,0.223978412,0.249143249,0.237491065,0.213876917,0.244853356,0.221827057,0.223978412,0.249143249,0.237491065,0.216586526,0.246103896,0.226223917
361,0.271716261,0.159073338,0.154373343,0.171731593,0.149383009,0.155503237,0.157794877,0.168774967,0.183362624,0.162632822,0.149383009,0.155503237,0.157794877,0.168774967,0.183362624,0.162632822,0.154478656,0.163489798,0.159067961
362,0.243131868,0.144224319,0.135638126,0.163520186,0.13779768,0.141765534,0.128287708,0.173296754,0.147435897,0.170411191,0.13779768,0.141765534,0.128287708,0.173296754,0.147435897,0.170411191,0.148732394,0.143579926,0.140790136
363,0.379979571,0.179341963,0.172366791,0.197773412,0.141490634,0.20134704,0.17080292,0.183982684,0.227605119,0.178571429,0.141490634,0.20134704,0.17080292,0.183982684,0.227605119,0.178571429,0.152927469,0.208684547,0.172934322
364,0.342557252,0.202974814,0.196093354,0.220620121,0.193728408,0.196950282,0.197428503,0.208993734,0.228070175,0.222681067,0.193728408,0.196950282,0.197428503,0.208993734,0.228070175,0.222681067,0.19777322,0.206322199,0.204359198
365,0.280664167,0.096875155,0.102660226,0.084052413,0.095805638,0.114165374,0.098258955,0.074812968,0.102517162,0.073500967,0.095805638,0.114165374,0.098258955,0.074812968,0.102517162,0.073500967,0.08919598,0.110364397,0.091012031
366,0.403917759,0.293139986,0.299026133,0.280648279,0.285730175,0.311136505,0.299325209,0.278931043,0.272920655,0.290195218,0.285730175,0.311136505,0.299325209,0.278931043,0.272920655,0.290195218,0.283568503,0.298597055,0.296452236
367,0.414183414,0.255743293,0.252965373,0.26247147,0.240537944,0.257178306,0.259939489,0.253284223,0.272553363,0.259815242,0.240537944,0.257178306,0.259939489,0.253284223,0.272553363,0.259815242,0.244122216,0.261876923,0.259903616
368,0.309159807,0.209723509,0.205865056,0.219758065,0.199474376,0.208311727,0.209060349,0.216150281,0.21965843,0.222965907,0.199474376,0.208311727,0.209060349,0.216150281,0.21965843,0.222965907,0.203880366,0.211598169,0.212908828
369,0.387134164,0.229274303,0.234573204,0.21725862,0.229327054,0.234127313,0.239922251,0.210705907,0.229749907,0.210496825,0.229327054,0.234127313,0.239922251,0.210705907,0.229749907,0.210496825,0.223776224,0.232779916,0.230755804
370,0.416004148,0.260411371,0.258083639,0.266566909,0.249221184,0.259852312,0.264753436,0.258496888,0.282993197,0.255784335,0.249221184,0.259852312,0.264753436,0.258496888,0.282993197,0.255784335,0.251635005,0.266463076,0.262279726
371,0.329208727,0.185062143,0.184793471,0.185701083,0.183532699,0.183254616,0.187296921,0.18064238,0.202558228,0.173401632,0.183532699,0.183254616,0.187296921,0.18064238,0.202558228,0.173401632,0.182699478,0.189243618,0.183271968
372,0.420214252,0.279731873,0.275997403,0.288841957,0.265297741,0.276089425,0.285486769,0.280986904,0.302222659,0.281733746,0.265297741,0.276089425,0.285486769,0.280986904,0.302222659,0.281733746,0.269701644,0.284124584,0.284422728
373,0.408590409,0.287102037,0.28256031,0.297142857,0.281845941,0.282782516,0.282980352,0.296051763,0.314827277,0.279990816,0.281845941,0.282782516,0.282980352,0.296051763,0.314827277,0.279990816,0.286161252,0.29310594,0.282060341
374,0.566596473,0.333820924,0.330197251,0.34239545,0.318843249,0.32662305,0.344827586,0.350143774,0.324324324,0.352390244,0.318843249,0.32662305,0.344827586,0.350143774,0.324324324,0.352390244,0.328044736,0.325965858,0.34718173
375,0.338283413,0.173774906,0.15740225,0.216965423,0.150793651,0.159190372,0.161769489,0.221480775,0.215736767,0.21418559,0.150793651,0.159190372,0.161769489,0.221480775,0.215736767,0.21418559,0.16978233,0.174831816,0.176387803
376,0.365126677,0.222527307,0.219343725,0.230176618,0.209630401,0.220300508,0.227416117,0.228363825,0.231598285,0.23045364,0.209630401,0.220300508,0.227416117,0.228363825,0.231598285,0.23045364,0.214994242,0.223759703,0.228295929
377,0.36,0.177138434,0.172246291,0.190849994,0.156609984,0.182648402,0.176589815,0.169971671,0.214408825,0.184825602,0.156609984,0.182648402,0.176589815,0.169971671,0.214408825,0.184825602,0.159991806,0.191368541,0.178735363
378,0.330063474,0.181455289,0.182140019,0.179986048,0.176250146,0.177704918,0.191233864,0.168339768,0.186102587,0.183879659,0.176250146,0.177704918,0.191233864,0.168339768,0.186102587,0.183879659,0.173776561,0.180498833,0.188966567
379,0.371625616,0.177581808,0.179442584,0.173343116,0.170760776,0.182178617,0.184892694,0.165631791,0.180230081,0.173513358,0.170760776,0.182178617,0.184892694,0.165631791,0.180230081,0.173513358,0.169227199,0.181552778,0.181528662
380,0.432965563,0.248604748,0.253022707,0.237987243,0.238894009,0.266053358,0.253978671,0.220417633,0.257853937,0.23356472,0.238894009,0.266053358,0.253978671,0.220417633,0.257853937,0.23356472,0.233641161,0.263504945,0.248127341
381,0.339343207,0.172298721,0.173765247,0.168832703,0.167647059,0.171143515,0.181818182,0.154674875,0.19952251,0.150698943,0.167647059,0.171143515,0.181818182,0.154674875,0.19952251,0.150698943,0.163925378,0.179951307,0.172656093
382,0.322485207,0.177356781,0.18860823,0.153758442,0.188167084,0.194838192,0.183719616,0.147895336,0.169677734,0.141989971,0.188167084,0.194838192,0.183719616,0.147895336,0.169677734,0.141989971,0.175416479,0.18593399,0.171204686
383,0.438820038,0.257344616,0.267078878,0.23527694,0.259078212,0.274042027,0.267197413,0.208292524,0.269968051,0.221482339,0.259078212,0.274042027,0.267197413,0.208292524,0.269968051,0.221482339,0.24386188,0.272750295,0.253458627
384,0.420857656,0.374164596,0.370828491,0.381803206,0.367532815,0.367913051,0.376605868,0.374633124,0.381086803,0.388961646,0.367532815,0.367913051,0.376605868,0.374633124,0.381086803,0.388961646,0.369653704,0.37206201,0.380284043
385,0.467219726,0.363971492,0.355356318,0.385027744,0.346806893,0.349034585,0.370011534,0.397939472,0.373500261,0.386135933,0.346806893,0.349034585,0.370011534,0.397939472,0.373500261,0.386135933,0.3612475,0.356108597,0.374828116
386,0.501489118,0.359246575,0.335675552,0.428958663,0.333028153,0.315800773,0.361288736,0.458272328,0.36618799,0.465663833,0.333028153,0.315800773,0.361288736,0.458272328,0.36618799,0.465663833,0.362859634,0.328271405,0.389812332
387,0.370621469,0.196040987,0.202852615,0.179734429,0.19347873,0.201856571,0.21259215,0.154419595,0.200249273,0.178833905,0.19347873,0.201856571,0.21259215,0.154419595,0.200249273,0.178833905,0.182209249,0.201366916,0.202832861
388,0.44361763,0.275872615,0.283985568,0.257921887,0.274995447,0.292942525,0.283154122,0.249192246,0.274859944,0.248398577,0.274995447,0.292942525,0.283154122,0.249192246,0.274859944,0.248398577,0.266976277,0.287180631,0.272569633
389,0.419833834,0.251512933,0.25433382,0.245363545,0.246331958,0.257543103,0.25830112,0.238417491,0.257119102,0.238308928,0.246331958,0.257543103,0.25830112,0.238417491,0.257119102,0.238308928,0.243912144,0.257398339,0.252391259
390,0.388607595,0.268842513,0.260939471,0.287714117,0.253700437,0.258414607,0.270307614,0.294968081,0.281704604,0.287102934,0.253700437,0.258414607,0.270307614,0.294968081,0.281704604,0.287102934,0.265668391,0.265400411,0.275266503
391,0.466034755,0.276772856,0.276572572,0.277267982,0.266375546,0.280921584,0.281824544,0.269264836,0.294867758,0.266526927,0.266375546,0.280921584,0.281824544,0.269264836,0.294867758,0.266526927,0.267188123,0.285100962,0.277496465
392,0.413121476,0.311570361,0.310057781,0.315098218,0.311173533,0.296087772,0.322703542,0.309576837,0.329936306,0.304243669,0.311173533,0.296087772,0.322703542,0.309576837,0.329936306,0.304243669,0.310700945,0.306645475,0.317314417
393,0.333333333,0.1491544,0.132977018,0.193444542,0.11985512,0.144700139,0.134782609,0.197026022,0.208185053,0.176663928,0.11985512,0.144700139,0.134782609,0.197026022,0.208185053,0.176663928,0.140043764,0.16257515,0.145703878
394,0.308546745,0.199293334,0.197179099,0.204671322,0.196825868,0.192257879,0.20209762,0.197094621,0.214162349,0.201815642,0.196825868,0.192257879,0.20209762,0.197094621,0.214162349,0.201815642,0.196899559,0.198699716,0.202019221
395,0.359181141,0.221360604,0.2243004,0.214109637,0.218315242,0.234950071,0.219541616,0.22188334,0.226020577,0.19458897,0.218315242,0.234950071,0.219541616,0.22188334,0.226020577,0.19458897,0.219336534,0.232265789,0.212587007
396,0.384112376,0.257870792,0.269366467,0.229477141,0.26656051,0.264539219,0.276974585,0.212392988,0.243272727,0.230939227,0.26656051,0.264539219,0.276974585,0.212392988,0.243272727,0.230939227,0.251345471,0.258354484,0.263514969
397,0.419294411,0.242242171,0.238971306,0.25083312,0.227980057,0.243484521,0.244948037,0.242336371,0.284191176,0.224512744,0.227980057,0.243484521,0.244948037,0.242336371,0.284191176,0.224512744,0.231816672,0.254940507,0.239266361
398,0.360116874,0.250112437,0.245476958,0.260801119,0.239709443,0.24857812,0.247647188,0.266760962,0.266232138,0.249872123,0.239709443,0.24857812,0.247647188,0.266760962,0.266232138,0.249872123,0.247816872,0.254013584,0.248313918
399,0.296156745,0.160538045,0.156533818,0.172230889,0.15180074,0.163396779,0.153380424,0.165394402,0.166048237,0.183923111,0.15180074,0.163396779,0.153380424,0.165394402,0.166048237,0.183923111,0.155178955,0.16403294,0.161870067
400,0.365983972,0.209126423,0.195093684,0.244710031,0.182840381,0.205184332,0.196497839,0.25726275,0.23125515,0.247621793,0.182840381,0.205184332,0.196497839,0.25726275,0.23125515,0.247621793,0.203280142,0.212888564,0.210694845
401,0.344390244,0.211109066,0.209245468,0.215441112,0.201196172,0.208445341,0.217251022,0.210377891,0.221274461,0.214084507,0.201196172,0.208445341,0.217251022,0.210377891,0.221274461,0.214084507,0.203930791,0.212405142,0.216314474
402,0.359250399,0.219154738,0.220578824,0.216061776,0.209151786,0.226580922,0.225294835,0.206373293,0.231386536,0.209312639,0.209151786,0.226580922,0.225294835,0.206373293,0.231386536,0.209312639,0.208301069,0.228141285,0.220270459
403,0.329942032,0.21269445,0.221265989,0.194427741,0.21642677,0.225314913,0.221646598,0.190037199,0.206736842,0.185318893,0.21642677,0.225314913,0.221646598,0.190037199,0.206736842,0.185318893,0.208127766,0.219268192,0.210108924
404,0.325981473,0.179687803,0.187070751,0.161558024,0.182910767,0.192181849,0.186388244,0.149935925,0.17133707,0.162613982,0.182910767,0.192181849,0.186388244,0.149935925,0.17133707,0.162613982,0.173737374,0.185912101,0.179509728
405,0.418181818,0.239155359,0.239000654,0.239533837,0.231570152,0.24059441,0.244403782,0.229375607,0.252452775,0.235892294,0.231570152,0.24059441,0.244403782,0.229375607,0.252452775,0.235892294,0.230946139,0.243998823,0.241861659
406,0.325233645,0.209199291,0.189575071,0.25745333,0.183481253,0.178600688,0.206272818,0.249315068,0.269095182,0.252566735,0.183481253,0.178600688,0.206272818,0.249315068,0.269095182,0.252566735,0.202178706,0.205291128,0.219595792
407,0.3975088,0.239619377,0.237865286,0.243617383,0.231022585,0.235939643,0.245734266,0.233486943,0.26512882,0.227795193,0.231022585,0.235939643,0.245734266,0.233486943,0.26512882,0.227795193,0.231737194,0.245782402,0.240594751
408,0.397005183,0.282657248,0.285457944,0.27628445,0.278994697,0.295397105,0.282208153,0.268637765,0.287628184,0.271934156,0.278994697,0.295397105,0.282208153,0.268637765,0.287628184,0.271934156,0.27591233,0.292938282,0.279107888
409,0.380676329,0.279751546,0.282762209,0.27199617,0.279755484,0.281578359,0.286471873,0.273383553,0.279619565,0.262922604,0.279755484,0.281578359,0.286471873,0.273383553,0.279619565,0.262922604,0.277994622,0.281007445,0.280084874
410,0.382004596,0.243196503,0.243889979,0.2415246,0.23527406,0.245687531,0.249849488,0.244599877,0.25487597,0.225354778,0.23527406,0.245687531,0.249849488,0.244599877,0.25487597,0.225354778,0.238006268,0.248467488,0.242879449
411,0.352372426,0.172739076,0.1698767,0.17949942,0.160524161,0.176621993,0.172040404,0.172637707,0.190844118,0.173904382,0.160524161,0.176621993,0.172040404,0.172637707,0.190844118,0.173904382,0.164024588,0.181099489,0.172578327
412,0.350699613,0.164756584,0.165193265,0.163732619,0.157868233,0.171592564,0.166148008,0.162818471,0.171559283,0.156989645,0.157868233,0.171592564,0.166148008,0.162818471,0.171559283,0.156989645,0.159336443,0.171582245,0.163482753
413,0.387399172,0.240619986,0.237262065,0.248851184,0.220385257,0.246569529,0.243629236,0.247169075,0.255806238,0.243131868,0.220385257,0.246569529,0.243629236,0.247169075,0.255806238,0.243131868,0.227878523,0.249330556,0.24348518
414,0.505167598,0.319645684,0.322869184,0.312158743,0.313501144,0.34409885,0.310858359,0.295246597,0.328416006,0.309737974,0.313501144,0.34409885,0.310858359,0.295246597,0.328416006,0.309737974,0.308191614,0.339142091,0.310527834
415,0.410759316,0.320684471,0.317883871,0.327024185,0.313647643,0.315797739,0.323470267,0.32723023,0.335563734,0.318348318,0.313647643,0.315797739,0.323470267,0.32723023,0.335563734,0.318348318,0.317696238,0.322111788,0.321926744
416,0.416787265,0.264042901,0.256125771,0.283171186,0.249764119,0.256767012,0.261379224,0.273342355,0.3,0.274880096,0.249764119,0.256767012,0.261379224,0.273342355,0.3,0.274880096,0.256481928,0.269687833,0.265345663
417,0.333333333,0.182953643,0.186705053,0.173738653,0.185367859,0.186656383,0.187942397,0.162992652,0.186765615,0.170671596,0.185367859,0.186656383,0.187942397,0.162992652,0.186765615,0.170671596,0.178859419,0.186688459,0.183041958
418,0.382284382,0.220023761,0.217340218,0.226243371,0.207749221,0.219680702,0.223807008,0.224118572,0.23567681,0.21875,0.207749221,0.219680702,0.223807008,0.224118572,0.23567681,0.21875,0.212699491,0.224605841,0.222318877
419,0.384423676,0.247952509,0.259808195,0.221126255,0.259697733,0.251991311,0.267095915,0.208803006,0.238436123,0.216657881,0.259697733,0.251991311,0.267095915,0.208803006,0.238436123,0.216657881,0.243442482,0.247860379,0.252148102
420,0.380094787,0.202391185,0.198921106,0.210310336,0.18557423,0.195069668,0.213999383,0.193412162,0.228095583,0.206896552,0.18557423,0.195069668,0.213999383,0.193412162,0.228095583,0.206896552,0.187871287,0.205980861,0.211929211
421,0.353413655,0.149107114,0.1359151,0.179717032,0.126243417,0.139161336,0.141599895,0.174565292,0.196053057,0.16877898,0.126243417,0.139161336,0.141599895,0.174565292,0.196053057,0.16877898,0.140751356,0.15652775,0.149705015
422,0.444912167,0.334234326,0.339282736,0.322413709,0.331152794,0.347059938,0.339204479,0.311437908,0.328842381,0.325096755,0.331152794,0.347059938,0.339204479,0.311437908,0.328842381,0.325096755,0.325434814,0.341127864,0.335232987
423,0.438709677,0.240688221,0.251557259,0.2,0.236520489,0.270580297,0.245964643,0.173529412,0.225988701,0.199524941,0.236520489,0.270580297,0.245964643,0.173529412,0.225988701,0.199524941,0.224147891,0.261982571,0.234610918
424,0.382494005,0.18974783,0.184741291,0.202069117,0.17351144,0.187151546,0.192814855,0.180882353,0.22646873,0.1959375,0.17351144,0.187151546,0.192814855,0.180882353,0.22646873,0.1959375,0.17556626,0.198408392,0.193754703
425,0.344833983,0.187988751,0.181246442,0.204537893,0.17302278,0.187343672,0.183011993,0.197549441,0.214422341,0.200815692,0.17302278,0.187343672,0.183011993,0.197549441,0.214422341,0.200815692,0.179991449,0.195563814,0.188015063
426,0.631776557,0.5099125,0.45309591,0.59853364,0.414228417,0.451582964,0.484678815,0.509176332,0.646377181,0.586887385,0.414228417,0.451582964,0.484678815,0.509176332,0.646377181,0.586887385,0.44359673,0.538746439,0.523958758
427,0.460085837,0.208292601,0.207140285,0.211726821,0.196825397,0.22616925,0.198801459,0.198002605,0.249805144,0.186145511,0.196825397,0.22616925,0.198801459,0.198002605,0.249805144,0.186145511,0.197109342,0.232322208,0.195614035
428,0.373255814,0.143092598,0.122229395,0.190922546,0.119812584,0.124481328,0.122437024,0.184300341,0.224274406,0.159590044,0.119812584,0.124481328,0.122437024,0.184300341,0.224274406,0.159590044,0.137980769,0.158802178,0.133054393
429,0.335784969,0.218783817,0.218274669,0.219924928,0.210645629,0.219985903,0.223207921,0.214730082,0.239236111,0.20442992,0.210645629,0.219985903,0.223207921,0.214730082,0.239236111,0.20442992,0.211916807,0.225970101,0.217503998
430,0.355805997,0.157499378,0.159253675,0.15298115,0.149152874,0.167792689,0.16025878,0.15047915,0.157561547,0.150649351,0.149152874,0.167792689,0.16025878,0.15047915,0.157561547,0.150649351,0.149516771,0.164897147,0.157555629
431,0.395992366,0.340762174,0.337702198,0.349570201,0.345536469,0.319175778,0.353788687,0.350965575,0.3642092,0.331914894,0.345536469,0.319175778,0.353788687,0.350965575,0.3642092,0.331914894,0.346900042,0.330443008,0.347809228
432,0.395315488,0.285790861,0.262258722,0.354601227,0.252413793,0.261626116,0.272833953,0.35971223,0.381125227,0.320993915,0.252413793,0.261626116,0.272833953,0.35971223,0.381125227,0.320993915,0.277256208,0.291906185,0.286238532
433,0.337075417,0.233969453,0.232974032,0.23623011,0.228620208,0.229994072,0.23964538,0.227503628,0.242874845,0.237096237,0.228620208,0.229994072,0.23964538,0.227503628,0.242874845,0.237096237,0.228285683,0.234161989,0.238896498
434,0.401020408,0.225840925,0.222032641,0.235648104,0.215162289,0.230466185,0.220147204,0.232913669,0.251939098,0.222617744,0.215162289,0.230466185,0.220147204,0.232913669,0.251939098,0.222617744,0.220074658,0.236389571,0.220854567
435,0.370568838,0.322647625,0.322434467,0.323213625,0.326058201,0.314615852,0.326974359,0.327108434,0.342226783,0.298940323,0.326058201,0.314615852,0.326974359,0.327108434,0.342226783,0.298940323,0.326339574,0.322435339,0.319436113
436,0.306282723,0.15051455,0.153548899,0.143209288,0.142565568,0.161499493,0.156297134,0.135263289,0.154288452,0.139931741,0.142565568,0.161499493,0.156297134,0.135263289,0.154288452,0.139931741,0.140446183,0.159356309,0.151503033
437,0.339424395,0.168413895,0.157827882,0.194812908,0.152821891,0.154346758,0.165651095,0.203336481,0.207409568,0.17472119,0.152821891,0.154346758,0.165651095,0.203336481,0.207409568,0.17472119,0.166945349,0.170065676,0.168217493
438,0.32124105,0.138756355,0.134662561,0.150990485,0.129730597,0.148626553,0.126634347,0.141122914,0.173873464,0.137237371,0.129730597,0.148626553,0.126634347,0.141122914,0.173873464,0.137237371,0.132472909,0.155298929,0.129256966
439,0.274364896,0.182619056,0.173472915,0.207493956,0.161037298,0.173815197,0.185116279,0.20609319,0.22006591,0.194925493,0.161037298,0.173815197,0.185116279,0.20609319,0.22006591,0.194925493,0.172897747,0.186096257,0.18784283
440,0.355779508,0.237299296,0.24088144,0.22928509,0.236540226,0.247405748,0.238763656,0.224307417,0.242129992,0.22070931,0.236540226,0.247405748,0.238763656,0.224307417,0.242129992,0.22070931,0.232874511,0.24570273,0.23327558
441,0.511359261,0.380147511,0.35980352,0.441430333,0.345945946,0.36837076,0.361766946,0.448113208,0.462686567,0.409090909,0.345945946,0.36837076,0.361766946,0.448113208,0.462686567,0.409090909,0.368697479,0.391241404,0.375339489
442,0.351937984,0.18203201,0.170263701,0.214518097,0.160036685,0.174456465,0.175797036,0.211723254,0.213624141,0.217998218,0.160036685,0.174456465,0.175797036,0.211723254,0.213624141,0.217998218,0.173659772,0.184644078,0.187372709
443,0.388576026,0.192026922,0.184517264,0.210081072,0.168114581,0.203230148,0.181762794,0.202133633,0.235294118,0.191176471,0.168114581,0.203230148,0.181762794,0.202133633,0.235294118,0.191176471,0.178145695,0.213122383,0.184387815
444,0.513353116,0.389728386,0.396025077,0.373774924,0.395463918,0.386001676,0.405435592,0.384297521,0.384297521,0.353861193,0.395463918,0.386001676,0.405435592,0.384297521,0.384297521,0.353861193,0.39227822,0.385509839,0.391210569
445,0.387361897,0.236715508,0.228783878,0.253690037,0.21746988,0.228980322,0.238560606,0.25508247,0.256207496,0.24969864,0.21746988,0.228980322,0.238560606,0.25508247,0.256207496,0.24969864,0.229119639,0.238225659,0.241963487
446,0.477580813,0.397177419,0.377431907,0.466063348,0.33197556,0.395238095,0.403800475,0.495238095,0.464454976,0.444444444,0.33197556,0.395238095,0.403800475,0.495238095,0.464454976,0.444444444,0.360738255,0.412604043,0.413162706
447,0.445877476,0.320479168,0.336931857,0.283151326,0.334917891,0.35254163,0.325359746,0.280235988,0.293767186,0.275296263,0.334917891,0.35254163,0.325359746,0.280235988,0.293767186,0.275296263,0.318222756,0.333530981,0.310801856
448,0.283458829,0.151713516,0.148066423,0.160926111,0.144312837,0.142304989,0.156773212,0.157388316,0.166563595,0.158434491,0.144312837,0.142304989,0.156773212,0.157388316,0.166563595,0.158434491,0.147914432,0.149553434,0.157233069
449,0.348876787,0.204261443,0.203424458,0.206431274,0.204041023,0.192969871,0.21318214,0.197756543,0.224112962,0.196305686,0.204041023,0.192969871,0.21318214,0.197756543,0.224112962,0.196305686,0.202348993,0.201808467,0.208435208
450,0.588414634,0.285505735,0.282688506,0.293460925,0.248198198,0.334088335,0.25576141,0.274709302,0.341658342,0.25030525,0.248198198,0.334088335,0.25576141,0.274709302,0.341658342,0.25030525,0.254470426,0.336164384,0.254287599
451,0.371279977,0.185517435,0.187634346,0.180086233,0.179657678,0.185058016,0.197228381,0.169847328,0.182492582,0.18704828,0.179657678,0.185058016,0.197228381,0.169847328,0.182492582,0.18704828,0.176919663,0.184326337,0.194406603
452,0.301544051,0.175137307,0.167609274,0.194052324,0.158260665,0.171866326,0.172061699,0.190751445,0.207506702,0.183153228,0.158260665,0.171866326,0.172061699,0.190751445,0.207506702,0.183153228,0.167332031,0.182303525,0.17518533
453,0.356402541,0.275383873,0.284267867,0.256602829,0.280890398,0.273123751,0.297288414,0.256161616,0.262078554,0.251042852,0.280890398,0.273123751,0.297288414,0.256161616,0.262078554,0.251042852,0.273019547,0.269331742,0.283306581
454,0.396561605,0.210422192,0.201998529,0.23097054,0.191485318,0.208938753,0.205130489,0.224975466,0.239143985,0.227647715,0.191485318,0.208938753,0.205130489,0.224975466,0.239143985,0.227647715,0.200835674,0.218206158,0.211558045
455,0.661246612,0.453746863,0.448284891,0.465605458,0.381111111,0.520547945,0.314128944,0.392624729,0.555172414,0.362149533,0.381111111,0.520547945,0.314128944,0.392624729,0.555172414,0.362149533,0.385011021,0.530392157,0.331892826
456,0.399031008,0.233086302,0.230178681,0.239993544,0.224600086,0.236334566,0.229197367,0.229305913,0.255747808,0.234181648,0.224600086,0.236334566,0.229197367,0.229305913,0.255747808,0.234181648,0.225993,0.242091944,0.230673489
457,0.360597209,0.240287716,0.227308233,0.273564753,0.21722365,0.221700329,0.24226335,0.277801817,0.283410138,0.259805825,0.21722365,0.221700329,0.24226335,0.277801817,0.283410138,0.259805825,0.233626245,0.239572906,0.247191011
458,0.332480818,0.143003428,0.137967144,0.153717627,0.134907598,0.140886909,0.138167135,0.157685512,0.162194634,0.141263941,0.134907598,0.140886909,0.138167135,0.157685512,0.162194634,0.141263941,0.142136249,0.148266297,0.139090797
459,0.378149387,0.222060111,0.222463881,0.221009219,0.2168496,0.229862837,0.22035864,0.223276083,0.217000691,0.223084384,0.2168496,0.229862837,0.22035864,0.223276083,0.217000691,0.223084384,0.218638504,0.226190476,0.221091763
460,0.42587832,0.35593366,0.370118636,0.323554302,0.367498051,0.372571001,0.370175439,0.316831683,0.345268542,0.309278351,0.367498051,0.372571001,0.370175439,0.316831683,0.345268542,0.309278351,0.352189285,0.364250455,0.351495986
461,0.608190225,0.373788265,0.362420012,0.411296956,0.35785696,0.344220524,0.38768021,0.393728223,0.391135303,0.449299258,0.35785696,0.344220524,0.38768021,0.393728223,0.391135303,0.449299258,0.366013072,0.354988399,0.402545744
462,0.381285805,0.243816336,0.244572703,0.242020863,0.232536765,0.254773385,0.245741386,0.237237978,0.261538462,0.228208498,0.232536765,0.254773385,0.245741386,0.237237978,0.261538462,0.228208498,0.233913483,0.256731757,0.240367835
463,0.51303155,0.223341232,0.221073111,0.229266988,0.209949937,0.230402385,0.222395023,0.197243755,0.282990084,0.20300158,0.209949937,0.230402385,0.222395023,0.197243755,0.282990084,0.20300158,0.20656415,0.245177883,0.216915867
464,0.327619414,0.190652608,0.192698439,0.18609783,0.185607041,0.202899802,0.189958159,0.188380952,0.17630854,0.193450792,0.185607041,0.202899802,0.189958159,0.188380952,0.17630854,0.193450792,0.186471881,0.194398779,0.19100405
465,0.346549192,0.170971415,0.177953157,0.154191311,0.173667205,0.194668008,0.165608207,0.150586701,0.152121212,0.159394997,0.173667205,0.194668008,0.165608207,0.150586701,0.152121212,0.159394997,0.166920732,0.182189833,0.163770858
466,0.488753799,0.31917182,0.317638266,0.323106424,0.275990099,0.371830986,0.287671233,0.230769231,0.412556054,0.275964392,0.275990099,0.371830986,0.287671233,0.230769231,0.412556054,0.275964392,0.264981273,0.383851754,0.284210526
467,0.384700912,0.214926973,0.209826259,0.226932295,0.205778717,0.21004958,0.213266697,0.216773276,0.247077338,0.216954943,0.205778717,0.21004958,0.213266697,0.216773276,0.247077338,0.216954943,0.20905751,0.221076593,0.21436767
468,0.376476378,0.280573593,0.267914845,0.311825434,0.270453844,0.247502775,0.285675455,0.321678322,0.337333333,0.277288136,0.270453844,0.247502775,0.285675455,0.321678322,0.337333333,0.277288136,0.285019885,0.273902821,0.283275126
469,0.259259259,0.126798342,0.11060553,0.163987138,0.101750547,0.113333333,0.116011505,0.178571429,0.150862069,0.165865385,0.101750547,0.113333333,0.116011505,0.178571429,0.150862069,0.165865385,0.123630673,0.126099707,0.130226182
470,0.36792144,0.192071155,0.192030398,0.192157266,0.183679615,0.196255946,0.195820328,0.19239519,0.204304335,0.17994012,0.183679615,0.196255946,0.195820328,0.19239519,0.204304335,0.17994012,0.186438934,0.19896088,0.190867495
471,0.49037701,0.304211327,0.292661962,0.331283139,0.281889543,0.290869398,0.30530419,0.316340311,0.343399751,0.332923833,0.281889543,0.290869398,0.30530419,0.316340311,0.343399751,0.332923833,0.29199683,0.306209655,0.313918958
472,0.36463964,0.261340761,0.254934915,0.277046134,0.253707959,0.258863526,0.252195494,0.288854409,0.25886194,0.284699195,0.253707959,0.258863526,0.252195494,0.288854409,0.25886194,0.284699195,0.263819656,0.25886306,0.261532181
473,0.485309017,0.367370497,0.366998386,0.368305457,0.35539321,0.370669746,0.3739546,0.372266974,0.378428638,0.354187192,0.35539321,0.370669746,0.3739546,0.372266974,0.378428638,0.354187192,0.359981227,0.372941337,0.368264322
474,0.529770992,0.311297751,0.316536268,0.30011325,0.291112065,0.327677225,0.328125,0.27027027,0.347858753,0.272103004,0.291112065,0.327677225,0.328125,0.27027027,0.347858753,0.272103004,0.284695394,0.33442129,0.310604027
